#{"t_start": 1714994727.5328975, "env_id": "None"}
r,l,t
73.046643,290,724.999796
49.040298,180,725.126073
53.709475,211,725.27947
129.0939,375,726.48617
50.379573,196,726.625363
60.523625,228,726.792669
52.766926,190,726.9285
53.596484,204,727.072751
47.589105,180,727.206674
47.883501,197,727.344983
66.731094,241,727.515694
101.171154,307,727.740263
55.19896,205,727.885303
50.210511,184,728.914727
46.404958,174,729.039034
55.626199,199,729.188262
48.623283,196,729.328057
133.924286,430,729.636393
48.77359,181,729.770944
45.036265,175,729.895474
37.262275,156,730.008894
71.249543,261,730.199298
49.901195,181,731.231458
41.948001,168,731.351645
50.390502,194,731.492613
54.155428,206,731.64115
50.482333,193,731.781735
44.750174,172,731.90052
41.341302,164,732.013189
55.671801,193,732.158006
102.341415,325,732.393054
51.261142,186,732.52962
63.433149,217,733.608751
50.892995,187,733.751753
48.168405,198,733.894592
47.572904,182,734.023728
48.702881,180,734.147923
37.297972,172,734.27248
51.581577,217,734.423197
70.071869,250,734.599936
49.5302,189,734.74107
45.747584,172,734.864566
54.514601,196,735.005224
47.81185,175,736.074578
56.890056,215,736.232158
77.286416,266,736.422732
37.909884,164,736.539602
110.46139,282,736.743895
35.158733,161,736.861904
52.863886,203,737.00527
39.626242,167,737.119407
38.691055,159,737.237795
31.604699,152,737.344745
35.158676,158,737.456257
46.942154,179,738.472442
54.513355,207,738.621568
46.02288,192,738.763801
32.012532,154,738.877077
59.211956,215,739.031477
48.268169,200,739.177796
58.183921,205,739.322046
79.548125,315,739.544975
47.723881,184,739.676418
51.74253,217,739.834521
54.168398,193,741.499681
64.072504,237,741.677296
54.921075,210,741.82807
65.985796,260,742.010143
33.341627,160,742.120408
40.780939,170,742.243397
41.537667,179,742.370204
107.717352,331,742.60837
20.104263,167,742.731453
64.493305,229,743.912667
48.678122,202,744.056627
97.741577,310,744.288786
115.722942,357,744.543925
111.104632,288,744.754738
48.603333,189,744.890088
50.764581,203,745.032517
60.499682,222,745.196926
55.98366,204,745.343128
89.582715,339,746.619938
48.735676,189,746.767936
77.923262,259,746.949458
42.213258,172,747.069062
71.066098,263,747.259086
59.756263,211,747.407057
64.412066,225,747.562931
41.905622,169,747.684446
40.450528,170,747.808306
48.297423,211,748.875384
35.837237,158,748.995976
63.810868,232,749.167611
57.091717,203,749.313481
25.68086,145,749.416913
48.626012,195,749.55517
35.836827,161,749.673985
54.938131,206,749.818686
49.869827,183,749.950602
166.134477,502,751.187959
47.37963,181,751.315435
41.006764,175,751.442521
47.593215,184,751.574796
107.138164,350,751.823575
45.035797,180,751.950792
55.29733,197,752.089357
54.169342,192,752.228082
54.736175,212,752.381778
48.770962,182,752.515555
43.06036,176,753.513698
43.869755,185,753.646368
50.888146,192,753.791663
49.073288,180,753.926139
48.723504,198,754.067077
126.969036,326,754.310141
30.942408,155,754.421806
45.579272,172,754.541333
124.348504,397,754.833374
47.581115,180,755.957722
95.453134,304,756.182899
113.72998,345,756.433309
50.598052,190,756.569332
36.746733,168,756.690958
98.452017,305,756.901528
99.912882,316,757.124562
47.720515,183,757.258764
50.55778,187,757.395161
45.957348,176,758.437891
115.971524,375,758.745261
57.035963,206,758.897884
51.461856,196,759.03916
32.576405,162,759.160954
74.021668,244,759.330842
40.698399,167,759.447582
49.746668,185,759.593185
51.891541,191,759.732936
47.885825,180,759.861216
41.547504,172,760.91567
40.404237,166,761.034511
40.291239,162,761.154465
43.61853,193,761.292631
58.733164,205,761.438017
68.206552,233,761.598257
89.541345,298,761.818623
114.031865,313,762.043195
59.806622,220,762.205986
45.800661,215,763.381743
45.592291,184,763.511932
60.924783,221,763.674684
44.563668,176,763.807395
153.309724,396,764.094788
97.099436,267,764.28749
80.180608,271,764.478502
51.332193,231,764.646505
24.620516,146,764.754721
30.657657,153,766.464872
45.985686,176,766.595902
69.773198,265,766.790652
101.440504,324,767.023021
46.618438,179,767.1606
98.517773,293,767.366735
50.296767,192,767.500371
47.007686,189,767.63842
30.098162,149,767.74838
40.284943,193,768.819867
70.38954,250,768.996881
46.075254,181,769.126099
40.735612,223,769.292605
53.511822,195,769.432963
59.734332,240,769.597783
37.79003,169,769.719908
131.982386,337,769.964037
63.945258,220,770.120877
69.980383,238,771.832469
105.078574,295,772.048643
47.298598,180,772.187809
53.724098,226,772.349713
57.98204,214,772.503406
245.247163,605,772.938261
54.001927,197,773.077825
51.783614,188,773.218437
49.271638,184,774.27625
64.028261,235,774.443175
84.920651,271,774.638253
50.345648,185,774.770907
48.928952,179,774.900174
39.427225,172,775.022944
69.429813,227,775.186795
46.772924,189,775.332407
36.623299,165,775.452351
56.14808,206,775.599836
50.276447,204,776.744888
46.00845,184,776.876061
63.576349,217,777.03281
139.687902,375,777.304515
32.965797,162,777.423982
52.159213,206,777.568592
43.912993,177,777.693598
29.262502,156,777.802206
142.334554,378,778.073911
59.087487,238,779.15689
35.274217,198,779.30138
56.35492,208,779.449211
62.342372,214,779.609543
97.060476,324,779.839703
46.656,182,779.967091
51.076561,188,780.09904
33.810554,205,780.252658
122.192974,346,780.495731
64.840636,233,781.605762
53.60085,193,781.753474
43.900189,176,781.880643
31.873271,153,781.991003
51.320918,198,782.129467
105.246249,300,782.344858
25.679797,188,782.476636
48.704729,243,782.65123
52.548463,189,782.792431
89.742813,299,784.541388
45.364553,180,784.674376
64.1633,222,784.837702
61.059812,208,784.99127
52.434861,191,785.127413
33.150376,161,785.246694
85.253636,254,785.423726
88.089504,296,785.633248
59.834094,208,785.785097
47.146577,185,785.916414
85.633524,266,787.008784
61.520279,237,787.183569
73.302776,282,787.387476
52.732878,205,787.537024
113.813792,347,787.78801
62.69456,219,787.942931
105.722565,301,788.16719
63.111234,220,788.326497
66.360353,237,789.50428
38.967174,169,789.624911
56.599381,214,789.779661
110.27114,275,789.973019
43.265228,173,790.09515
48.661198,180,790.226778
112.200851,312,790.447696
35.728434,168,790.568443
48.494108,184,790.704323
36.444164,167,790.825262
52.468576,224,791.897644
41.32541,165,792.014596
62.662725,217,792.175286
68.535056,229,792.340593
114.64401,332,792.589221
103.219531,343,792.838565
94.471897,327,793.074172
81.26726,275,794.272492
42.789595,174,794.397498
43.582518,179,794.526573
52.024812,189,794.672511
72.372725,240,794.844931
50.573752,197,794.987342
102.202449,284,795.20205
41.407577,172,795.324736
55.473765,220,795.477002
86.209544,263,795.682945
26.764134,192,796.800552
37.335114,166,796.918567
39.996226,167,797.039604
91.940435,250,797.220915
80.293965,268,797.410258
39.176773,174,797.53204
45.81423,173,797.658053
55.028015,200,797.801307
101.874147,320,798.035394
79.156315,251,799.396445
52.544503,190,799.549448
19.069357,160,799.680876
62.263964,215,799.837798
48.541029,178,799.972603
47.31277,188,800.105042
95.639769,252,800.284957
71.906816,267,800.472007
47.02434,180,800.599325
108.948241,291,800.811943
49.80923,188,802.709371
57.401804,264,802.895971
37.879364,165,803.014526
34.074586,160,803.129886
59.831991,209,803.283022
51.447311,188,803.413156
51.175002,195,803.55172
40.12942,168,803.67475
31.749435,192,803.814364
96.745209,307,804.037235
98.597062,274,805.19783
84.102765,262,805.385462
33.650278,161,805.501269
103.787292,267,805.694043
51.122224,188,805.82989
52.568358,220,805.987916
39.736295,169,806.108368
81.568246,277,806.312329
54.86949,211,806.463434
37.738233,161,807.578333
58.733951,206,807.729405
43.876787,177,807.854852
108.245254,328,808.097859
36.781993,230,808.2629
58.819999,216,808.412832
86.158145,291,808.614536
54.406518,202,808.760453
47.654177,216,808.915332
49.182779,186,809.988205
47.848393,179,810.117728
51.605939,189,810.260225
30.575391,160,810.375264
52.359177,191,810.510703
26.693723,149,810.61626
30.324004,165,810.735637
39.461808,211,810.887962
57.178465,205,811.034742
121.07545,331,811.279686
86.746263,281,812.654653
125.227444,362,812.945547
60.389082,214,813.099
64.403895,237,813.280964
75.200259,245,813.454648
121.335584,369,813.718142
49.423098,184,813.855441
52.472885,196,813.994683
62.028755,218,815.036471
58.837525,222,815.200376
47.013848,179,815.329437
83.369556,271,815.530445
92.93627,285,815.742496
93.823566,293,815.952314
55.412761,196,816.090054
53.604105,198,816.238176
103.401006,348,816.491325
75.059331,270,817.592961
38.81712,182,817.729031
38.976149,178,817.857137
52.665037,189,817.995296
38.165985,181,818.124989
75.405537,253,818.307452
51.119036,194,818.442383
51.890599,199,818.586349
63.876277,216,818.742159
84.373605,242,819.807451
101.814368,282,820.008213
52.687473,266,820.204242
37.92728,173,820.328971
57.257127,217,820.483169
48.142012,185,820.612463
40.649706,177,820.746678
65.949414,231,820.911981
41.656876,175,821.037532
53.20793,198,821.184309
45.230977,183,822.237382
47.364482,232,822.404721
46.902694,223,822.565498
106.769373,308,822.792464
102.466629,244,822.965228
79.108818,288,823.168353
87.01981,268,823.359894
55.610786,202,823.505207
57.271275,204,823.654072
84.914727,261,824.749372
54.1105,202,824.895405
46.778104,180,825.028407
56.110216,205,825.185891
99.388387,297,825.397435
52.709597,195,825.53719
44.753167,174,825.662638
182.794575,460,825.998364
75.555262,259,827.344681
22.787892,170,827.476507
54.590837,198,827.626417
87.898426,288,827.840641
45.430248,184,827.971264
45.090795,173,828.096011
96.844567,291,828.308207
87.335729,282,828.502069
53.572818,198,828.640262
81.666188,244,830.35209
54.757231,199,830.496167
57.63351,216,830.655345
49.2882,205,830.802184
60.884867,236,830.967365
94.506918,273,831.167597
56.981654,213,831.314721
107.157088,324,831.562073
102.358336,294,832.987562
49.552564,195,833.126797
60.13291,209,833.281305
58.159992,213,833.431309
28.729275,152,833.540576
87.987548,256,833.731587
47.604164,180,833.864401
57.329077,203,834.008709
47.651441,189,834.14141
29.864347,178,834.277811
33.081614,163,834.394948
58.612892,219,835.819287
52.923946,197,835.961366
65.304406,262,836.147743
59.015692,208,836.299599
55.536441,224,836.459775
90.749922,293,836.668649
45.532267,186,836.802026
90.868519,285,837.00714
56.425647,204,837.157186
52.03272,204,838.235874
81.465921,246,838.411279
59.54928,242,838.583559
57.150884,210,838.737129
63.018239,230,838.901085
90.942895,285,839.107064
52.379964,190,839.243831
46.993027,219,839.400322
93.826426,245,839.574313
43.298059,175,840.62896
41.585123,204,840.775094
103.451416,278,840.974507
101.009867,309,841.204799
23.347081,169,841.324495
63.128487,219,841.482131
89.590712,273,841.683066
57.666667,205,841.825445
40.136173,181,841.951775
88.647096,228,843.027079
34.678719,215,843.189766
19.443393,165,843.31148
67.776964,232,843.476288
57.297414,261,843.667688
86.810473,284,843.876506
87.510619,267,844.067446
87.984204,248,844.248477
50.496896,227,845.606713
55.083687,203,845.766205
88.899373,294,845.991863
47.188919,183,846.122532
52.626227,197,846.27288
60.173498,222,846.430685
60.306973,230,846.59525
44.10544,230,846.762759
95.247992,257,846.945547
76.451978,276,848.327399
89.70782,267,848.513827
67.137897,234,848.684151
40.466946,164,848.805007
43.818622,175,848.930159
71.984234,247,849.107631
85.560161,258,849.298697
77.984027,278,849.490798
103.514279,315,849.719694
66.276635,224,850.909102
46.364081,177,851.042225
71.135664,233,851.21396
41.635245,175,851.335676
43.232835,171,851.46014
66.333136,236,851.627882
52.291176,191,851.76676
85.11637,281,851.971658
57.25685,202,852.116071
95.722238,249,853.186266
32.97546,165,853.302177
74.636969,257,853.478995
76.385699,240,853.649126
85.072698,283,853.858953
89.566939,263,854.047473
51.205022,200,854.190506
122.360204,347,854.433716
86.551264,282,855.597878
94.601764,307,855.820306
105.829013,310,856.041384
40.51662,167,856.17395
31.190856,159,856.287166
90.266233,244,856.459653
54.045853,213,856.609825
41.984885,167,856.730598
39.498378,174,856.855401
58.717984,225,857.015652
60.062193,228,858.13827
98.759234,296,858.360674
54.432764,198,858.499313
82.282994,224,858.660368
55.41744,200,858.808445
55.095159,203,858.954497
50.933554,192,859.090688
85.274336,268,859.291364
51.151044,192,859.431548
107.80133,273,860.745269
50.758793,190,860.892432
62.639775,217,861.054333
34.277112,188,861.192827
29.493727,151,861.30299
42.009958,177,861.429272
89.563144,283,861.633453
69.769141,229,861.798955
58.655001,217,861.95506
54.644729,197,862.093432
45.603021,226,863.617586
58.585323,245,863.799464
51.427623,201,863.941614
103.4159,286,864.144613
40.225164,177,864.279925
28.072678,145,864.380137
82.771947,272,864.569562
66.516845,213,864.727727
50.684872,194,864.867239
80.370287,265,866.44198
77.93468,279,866.643944
31.052691,184,866.77765
45.331838,173,866.905982
40.946276,177,867.031539
70.206435,240,867.206435
78.180407,263,867.389403
58.289627,218,867.544016
70.75368,253,867.72891
47.025836,185,868.736061
51.665518,191,868.875857
36.862258,168,869.000526
29.450434,156,869.110993
84.733885,250,869.294093
46.842722,178,869.416519
52.825984,193,869.551134
91.911804,298,869.761262
61.705881,233,869.936898
57.698915,209,870.08252
51.072069,193,871.172413
70.500427,244,871.354221
76.167225,241,871.527691
52.831113,208,871.67947
36.89147,209,871.827006
34.781123,167,871.945498
48.432049,182,872.079634
98.013758,246,872.27046
94.914344,306,872.493827
44.927632,185,873.508539
52.320812,212,873.666034
72.695725,255,873.854352
70.68772,236,874.022882
37.606695,169,874.144546
46.748038,179,874.275521
90.197006,287,874.478245
84.593586,292,874.6954
51.681277,194,874.832194
31.865365,184,876.573194
32.675747,202,876.722089
82.019317,269,876.916802
47.269085,215,877.071804
87.623117,292,877.287485
74.377007,243,877.458724
75.20076,260,877.639541
54.868686,198,877.787278
42.555789,177,877.914556
47.298479,179,879.11219
75.590341,223,879.275944
52.73378,213,879.431712
75.425394,269,879.620422
35.86619,182,879.753379
70.244579,217,879.907742
50.404365,193,880.041154
52.465674,196,880.180356
84.470927,263,880.369094
171.715657,474,881.78263
79.159748,228,881.949993
48.244304,181,882.082367
51.306172,191,882.226282
73.984898,229,882.389984
72.286099,238,882.560011
87.093672,275,882.76009
95.851689,257,882.944486
34.374196,187,883.076429
49.112013,219,884.221521
40.481794,175,884.346906
48.64674,204,884.492398
78.07794,249,884.67344
61.272444,249,884.857005
40.572843,178,884.984413
45.410675,196,885.121818
